,0,1,2,3,4,5,6
1352,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_43_055.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_43_055.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_43_055.jpg,1.0,0.0,0.0,10.20113
1353,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_10_635.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_10_635.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_10_635.jpg,-0.2481486,0.0,0.0,8.999736
1354,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_52_831.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_52_831.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_52_831.jpg,0.3568167,0.0,0.0,17.96349
1355,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_19_587.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_19_587.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_19_587.jpg,-0.2149746,0.0,0.0,18.92792
1356,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_26_728.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_26_728.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_26_728.jpg,-1.0,0.0,0.0,10.24628
1357,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_31_235.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_31_235.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_31_235.jpg,0.3150735,0.0,0.0,18.3162
1358,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_06_476.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_06_476.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_06_476.jpg,-0.9272539,0.0,0.0,12.93408
1359,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_24_643.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_24_643.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_24_643.jpg,-0.3729742,0.0,0.0,7.637041
1360,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_06_774.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_06_774.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_06_774.jpg,-0.03728944,0.0,0.0,12.81091
1361,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_56_55_090.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_56_55_090.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_56_55_090.jpg,0.101466,0.0,0.0,9.758919
1362,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_43_157.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_43_157.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_43_157.jpg,0.02971259,0.0,0.0,8.749715
1363,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_18_262.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_18_262.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_18_262.jpg,-0.3378969,0.0,0.0,19.23789
1364,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_14_009.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_14_009.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_14_009.jpg,-0.6664706,0.0,0.0,5.743828
1365,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_17_109.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_17_109.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_17_109.jpg,0.3411213,0.0,0.0,27.02676
1366,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_00_091.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_00_091.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_00_091.jpg,0.6473076,0.0,0.0,6.446016
1367,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_56_39_612.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_56_39_612.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_56_39_612.jpg,-0.6698191,0.0,0.0,8.81487
1368,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_53_750.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_53_750.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_53_750.jpg,-0.3126171,0.0,0.0,9.541112
1369,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_40_424.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_40_424.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_40_424.jpg,-0.1709951,0.0,0.0,19.47738
1370,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_33_799.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_33_799.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_33_799.jpg,-0.4295388,0.0,0.0,16.66812
1371,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_02_061.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_02_061.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_02_061.jpg,0.339399,0.0,0.0,25.88215
1372,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_27_599.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_27_599.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_27_599.jpg,-0.3060705,0.0,0.0,9.34424
1373,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_48_409.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_48_409.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_48_409.jpg,-0.3274964,0.0,0.0,8.619959
1374,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_28_095.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_28_095.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_28_095.jpg,-0.4055919,0.0,0.0,21.6198
1375,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_15_151.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_15_151.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_15_151.jpg,-0.4661781,0.0,0.0,14.77485
1376,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_51_158.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_51_158.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_51_158.jpg,-0.6963099,0.0,0.0,12.66106
1377,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_13_359.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_13_359.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_13_359.jpg,-0.6622614,0.0,0.0,17.40341
1378,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_46_316.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_46_316.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_46_316.jpg,-0.325191,0.0,0.0,9.641806
1379,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_47_033.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_47_033.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_47_033.jpg,-0.824739,0.0,0.0,10.26888
1380,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_38_425.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_38_425.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_38_425.jpg,-0.2184202,0.0,0.0,12.09291
1381,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_57_11_816.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_57_11_816.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_57_11_816.jpg,-0.07320598,0.0,0.0,27.08007
1382,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_00_844.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_00_844.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_00_844.jpg,-0.6258243,0.0,0.0,13.28019
1383,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_00_411.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_00_411.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_00_411.jpg,0.4284897,1.0,0.0,30.16403
1384,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_24_674.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_24_674.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_24_674.jpg,0.574392,0.0,0.0,23.09992
1385,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_11_035.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_11_035.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_11_035.jpg,0.7778784,0.0,0.0,6.800392
1386,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_51_378.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_51_378.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_51_378.jpg,-1.0,0.0,0.0,12.40228
1387,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_57_712.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_57_712.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_57_712.jpg,-0.7807105,0.0,0.0,16.37473
1388,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_04_129.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_04_129.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_04_129.jpg,0.3190875,0.0,0.0,10.70965
1389,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_18_643.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_18_643.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_18_643.jpg,-0.6488743,0.0,0.0,17.34418
1390,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_10_932.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_10_932.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_10_932.jpg,0.4686471,0.0,0.0,6.973683
1391,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_42_451.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_42_451.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_42_451.jpg,0.4727553,0.0,0.0,27.34591
1392,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_56_36_925.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_56_36_925.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_56_36_925.jpg,-0.08871268,0.0,0.0,6.776326
1393,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_40_976.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_40_976.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_40_976.jpg,0.4053489,0.0,0.0,11.93706
1394,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_17_621.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_17_621.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_17_621.jpg,-0.3291189,0.0,0.0,20.57477
1395,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_44_465.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_44_465.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_44_465.jpg,0.3518976,0.0,0.0,19.16515
1396,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_26_808.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_26_808.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_26_808.jpg,-0.3180015,0.0,0.0,18.37461
1397,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_57_57_028.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_57_57_028.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_57_57_028.jpg,-0.6260523,0.0,0.0,19.13746
1398,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_08_342.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_08_342.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_08_342.jpg,0.9084259,0.0,0.0,9.874989
1399,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_00_308.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_00_308.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_00_308.jpg,0.650793,0.0,0.0,6.179082
1400,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_10_174.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_10_174.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_10_174.jpg,0.5735253,0.0,0.0,7.749615
1401,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_57_053.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_57_053.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_57_053.jpg,0.6623157,0.0,0.0,18.29951
1402,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_27_705.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_27_705.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_27_705.jpg,-0.6226317,0.0,0.0,9.129584
1403,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_32_770.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_32_770.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_32_770.jpg,0.355911,0.0,0.0,16.58867
1404,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_11_848.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_11_848.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_11_848.jpg,-0.3391419,0.0,0.0,21.06825
1405,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_28_625.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_28_625.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_28_625.jpg,-0.03437352,0.0,0.0,8.494869
1406,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_48_516.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_48_516.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_48_516.jpg,-0.003221065,0.0,0.0,8.490218
1407,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_43_890.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_43_890.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_43_890.jpg,-0.1329924,0.0,0.0,7.801752
1408,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_47_259.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_47_259.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_47_259.jpg,0.4379631,0.0,0.0,13.05579
1409,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_56_028.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_56_028.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_56_028.jpg,0.3197313,0.0,0.0,20.18752
1410,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_40_182.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_40_182.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_40_182.jpg,0.4187139,0.0,0.0,12.81517
1411,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_28_518.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_28_518.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_28_518.jpg,-0.356449,0.0,0.0,8.607357
1412,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_27_266.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_27_266.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_27_266.jpg,-0.1461487,0.0,0.0,5.194695
1413,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_32_877.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_32_877.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_32_877.jpg,-0.3001815,0.08042651,0.0,18.48139
1414,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_48_918.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_48_918.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_48_918.jpg,0.7763385,0.0,0.0,10.26632
1415,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_19_342.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_19_342.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_19_342.jpg,-0.6688131,0.0,0.0,9.249646
1416,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_19_728.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_19_728.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_19_728.jpg,0.1251438,0.0,0.0,15.22826
1417,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_57_51_610.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_57_51_610.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_57_51_610.jpg,-0.4532652,0.0,0.0,17.41821
1418,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_46_845.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_46_845.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_46_845.jpg,-1.0,0.0,0.0,5.167544
1419,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_01_054.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_01_054.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_01_054.jpg,-0.03051424,0.0,0.0,13.04249
1420,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_12_906.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_12_906.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_12_906.jpg,0.2320413,0.0,0.0,16.01807
1421,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_47_124.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_47_124.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_47_124.jpg,-0.1655697,0.0,0.0,5.046412
1422,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_48_701.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_48_701.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_48_701.jpg,0.3185493,0.0,0.0,11.19284
1423,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_24_223.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_24_223.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_24_223.jpg,0.3272451,0.344917,0.0,17.70412
1424,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_07_095.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_07_095.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_07_095.jpg,-0.3027345,0.0,0.0,15.24486
1425,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_20_406.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_20_406.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_20_406.jpg,0.3299373,0.0,0.0,21.61339
1426,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_48_179.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_48_179.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_48_179.jpg,-0.3239085,0.0,0.0,8.930671
1427,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_06_50_846.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_06_50_846.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_06_50_846.jpg,0.7572606,0.0,0.0,8.430225
1428,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_04_588.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_04_588.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_04_588.jpg,0.00355348,0.0,0.0,13.69212
1429,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_05_56_343.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_05_56_343.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_05_56_343.jpg,0.3058344,0.0,0.0,19.37918
1430,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_44_539.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_44_539.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_44_539.jpg,1.0,0.0,0.0,7.971223
1431,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_05_545.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_05_545.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_05_545.jpg,-0.9863403,0.0,0.0,11.55493
1432,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_07_08_943.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_07_08_943.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_07_08_943.jpg,-0.7800999,0.0,0.0,11.04839
1433,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_53_324.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_53_324.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_53_324.jpg,0.3319434,0.0,0.0,24.57673
1434,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_58_01_794.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_58_01_794.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_58_01_794.jpg,-0.07604791,0.0,0.0,18.29255
1435,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_03_961.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_03_961.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_03_961.jpg,0.03112648,0.0,0.0,11.07608
1436,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_20_191.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_20_191.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_20_191.jpg,0.4481163,0.0,0.0,17.45761
1437,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_24_863.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_24_863.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_24_863.jpg,0.6348351,0.0,0.0,16.5608
1438,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_08_17_828.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_08_17_828.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_08_17_828.jpg,0.0751758,0.0,0.0,20.55969
1439,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_06_556.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_06_556.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_06_556.jpg,0.4297098,0.0,0.0,12.76008
1440,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_00_54_898.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_00_54_898.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_00_54_898.jpg,-1.0,0.0,0.0,7.952471
1441,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_04_58_906.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_04_58_906.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_04_58_906.jpg,0.3713091,0.0,0.0,7.723657
1442,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_21_01_11_909.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_21_01_11_909.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_21_01_11_909.jpg,0.7582434,0.0,0.0,6.057964
1443,C:\Users\abhinav.m\Desktop\IMG\center_2021_04_24_20_59_50_078.jpg, C:\Users\abhinav.m\Desktop\IMG\left_2021_04_24_20_59_50_078.jpg, C:\Users\abhinav.m\Desktop\IMG\right_2021_04_24_20_59_50_078.jpg,-0.6666912,0.0,0.0,20.71089
